ENSMUSG00000000983	0
ENSMUSG00000001014	3
ENSMUSG00000001016	532
ENSMUSG00000001017	947
ENSMUSG00000001018	498
ENSMUSG00000001020	14
ENSMUSG00000001021	6
ENSMUSG00000001023	0
ENSMUSG00000001025	437
ENSMUSG00000001027	2
ENSMUSG00000001029	28
ENSMUSG00000001034	319
ENSMUSG00000001036	544
ENSMUSG00000001039	166
ENSMUSG00000001052	888
ENSMUSG00000001053	126
ENSMUSG00000001054	258
ENSMUSG00000001056	278
ENSMUSG00000001062	322
ENSMUSG00000001065	249
ENSMUSG00000001076	0
ENSMUSG00000001082	432
ENSMUSG00000001089	548
ENSMUSG00000001095	23
ENSMUSG00000001098	2026
ENSMUSG00000001100	742
ENSMUSG00000001103	0
ENSMUSG00000001105	525
ENSMUSG00000001119	6136
ENSMUSG00000001120	36
ENSMUSG00000001123	218
ENSMUSG00000001127	725
ENSMUSG00000001128	209
ENSMUSG00000001131	1
ENSMUSG00000001134	41
ENSMUSG00000001138	376
ENSMUSG00000001143	409
ENSMUSG00000001150	750
ENSMUSG00000001151	2052
ENSMUSG00000001155	0
ENSMUSG00000001156	540
ENSMUSG00000001157	251
ENSMUSG00000001158	159
ENSMUSG00000001166	41
ENSMUSG00000001168	0
ENSMUSG00000001173	451
ENSMUSG00000001175	9942
ENSMUSG00000001211	1568
ENSMUSG00000001225	0
ENSMUSG00000001227	33
ENSMUSG00000001228	850
ENSMUSG00000001229	1581
ENSMUSG00000001240	32
ENSMUSG00000001247	1030
ENSMUSG00000001248	507
ENSMUSG00000001249	371
ENSMUSG00000001260	0
ENSMUSG00000001270	609
ENSMUSG00000001280	1237
ENSMUSG00000001281	327
ENSMUSG00000001285	215
ENSMUSG00000001288	446
ENSMUSG00000001289	647
ENSMUSG00000001300	463
ENSMUSG00000001305	96
ENSMUSG00000001313	113
ENSMUSG00000001323	275
ENSMUSG00000001333	15
ENSMUSG00000001334	26
ENSMUSG00000001348	300
ENSMUSG00000001349	33
ENSMUSG00000001366	453
ENSMUSG00000001376	201
ENSMUSG00000001380	331
ENSMUSG00000001383	445
ENSMUSG00000001403	329
ENSMUSG00000001415	640
ENSMUSG00000001416	1187
ENSMUSG00000001418	811
ENSMUSG00000001419	1079
ENSMUSG00000001420	167
ENSMUSG00000001424	2616
ENSMUSG00000001435	1003
ENSMUSG00000001436	71
ENSMUSG00000001440	2046
ENSMUSG00000001441	834
ENSMUSG00000001444	5
ENSMUSG00000001445	337
ENSMUSG00000001467	604
ENSMUSG00000001472	2054
ENSMUSG00000001473	387
ENSMUSG00000001482	295
ENSMUSG00000001493	8
ENSMUSG00000001494	12
ENSMUSG00000001496	6369
ENSMUSG00000001497	10
ENSMUSG00000001504	2216
ENSMUSG00000001506	1055
ENSMUSG00000001507	2005
ENSMUSG00000001508	0
ENSMUSG00000001510	0
ENSMUSG00000001517	423
ENSMUSG00000001518	245
ENSMUSG00000001520	12
ENSMUSG00000001521	338
ENSMUSG00000001524	113
ENSMUSG00000001525	6308
ENSMUSG00000001542	422
ENSMUSG00000001552	3104
ENSMUSG00000001555	224
ENSMUSG00000001558	7
ENSMUSG00000001566	0
ENSMUSG00000001569	262
ENSMUSG00000001576	655
ENSMUSG00000001583	261
ENSMUSG00000001588	116
ENSMUSG00000001604	385
ENSMUSG00000001622	0
ENSMUSG00000001627	500
ENSMUSG00000001630	166
ENSMUSG00000001632	583
ENSMUSG00000001642	375
ENSMUSG00000001655	0
ENSMUSG00000001656	0
ENSMUSG00000001657	0
ENSMUSG00000001661	0
ENSMUSG00000001663	411
ENSMUSG00000001665	392
ENSMUSG00000001666	99
ENSMUSG00000001670	0
ENSMUSG00000001672	220
ENSMUSG00000001674	143
ENSMUSG00000001687	1158
ENSMUSG00000001700	164
ENSMUSG00000001707	110
ENSMUSG00000001729	2462
ENSMUSG00000001739	13
ENSMUSG00000001741	257
ENSMUSG00000001750	905
ENSMUSG00000001751	384
ENSMUSG00000001755	352
ENSMUSG00000001761	585
ENSMUSG00000001763	63
ENSMUSG00000001767	266
ENSMUSG00000001768	994
ENSMUSG00000001773	0
ENSMUSG00000001774	343
ENSMUSG00000001783	1110
ENSMUSG00000001785	172
ENSMUSG00000001786	198
ENSMUSG00000001794	1619
ENSMUSG00000001802	61
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	1
ENSMUSG00000001829	457
ENSMUSG00000001833	1157
ENSMUSG00000001844	233
ENSMUSG00000001847	2376
ENSMUSG00000001855	909
ENSMUSG00000001864	342
ENSMUSG00000001865	1
ENSMUSG00000001870	236
ENSMUSG00000001891	680
ENSMUSG00000001901	7
ENSMUSG00000001909	420
ENSMUSG00000001910	1314
ENSMUSG00000001911	2836
ENSMUSG00000001918	2188
ENSMUSG00000001924	2829
ENSMUSG00000001930	685
ENSMUSG00000001942	273
ENSMUSG00000001943	708
ENSMUSG00000001946	639
ENSMUSG00000001948	128
ENSMUSG00000001962	287
ENSMUSG00000001964	428
ENSMUSG00000001983	72
ENSMUSG00000001985	2
ENSMUSG00000001986	4
ENSMUSG00000001988	2
ENSMUSG00000001995	398
ENSMUSG00000001998	148
ENSMUSG00000001999	201
ENSMUSG00000002006	46
ENSMUSG00000002007	5
ENSMUSG00000002010	743
ENSMUSG00000002012	73
ENSMUSG00000002014	604
ENSMUSG00000002015	1135
ENSMUSG00000002017	271
ENSMUSG00000002020	532
ENSMUSG00000002028	1252
ENSMUSG00000002031	303
ENSMUSG00000002032	42
ENSMUSG00000002033	69
ENSMUSG00000002043	171
ENSMUSG00000002052	1463
ENSMUSG00000002055	274
ENSMUSG00000002057	0
ENSMUSG00000002058	675
ENSMUSG00000002059	400
ENSMUSG00000002064	324
ENSMUSG00000002068	87
ENSMUSG00000002076	0
ENSMUSG00000002083	248
ENSMUSG00000002100	19
ENSMUSG00000002102	836
ENSMUSG00000002103	577
ENSMUSG00000002104	9
ENSMUSG00000002105	246
ENSMUSG00000002107	854
ENSMUSG00000002108	102
ENSMUSG00000002109	218
ENSMUSG00000002111	711
ENSMUSG00000002129	744
ENSMUSG00000002147	1199
ENSMUSG00000002190	0
ENSMUSG00000002204	11702
ENSMUSG00000002205	391
ENSMUSG00000002210	196
ENSMUSG00000002221	616
ENSMUSG00000002222	1061
ENSMUSG00000002227	243
ENSMUSG00000002228	12
ENSMUSG00000002233	265
ENSMUSG00000002240	0
ENSMUSG00000002249	548
ENSMUSG00000002250	337
ENSMUSG00000002257	176
ENSMUSG00000002265	517
ENSMUSG00000002266	1
ENSMUSG00000002274	152
ENSMUSG00000002279	145
ENSMUSG00000002280	228
ENSMUSG00000002289	273
ENSMUSG00000002297	292
ENSMUSG00000002307	358
ENSMUSG00000002308	117
ENSMUSG00000002319	161
ENSMUSG00000002320	838
ENSMUSG00000002324	225
ENSMUSG00000002325	241
ENSMUSG00000002326	134
ENSMUSG00000002329	198
ENSMUSG00000002332	368
ENSMUSG00000002341	4
ENSMUSG00000002342	256
ENSMUSG00000002343	49
ENSMUSG00000002345	168
ENSMUSG00000002346	94
ENSMUSG00000002365	607
ENSMUSG00000002372	785
ENSMUSG00000002379	287
ENSMUSG00000002384	8
ENSMUSG00000002393	1082
ENSMUSG00000002395	871
ENSMUSG00000002396	573
ENSMUSG00000002409	238
ENSMUSG00000002413	660
ENSMUSG00000002416	214
ENSMUSG00000002428	293
ENSMUSG00000002455	691
ENSMUSG00000002458	307
ENSMUSG00000002459	2
ENSMUSG00000002475	52
ENSMUSG00000002477	208
ENSMUSG00000002486	186
ENSMUSG00000002489	320
ENSMUSG00000002496	1396
ENSMUSG00000002500	0
ENSMUSG00000002504	1005
ENSMUSG00000002524	1230
ENSMUSG00000002546	795
ENSMUSG00000002550	230
ENSMUSG00000002565	12
ENSMUSG00000002578	50
ENSMUSG00000002580	249
ENSMUSG00000002588	111
ENSMUSG00000002602	2153
ENSMUSG00000002603	1052
ENSMUSG00000002608	424
ENSMUSG00000002617	47
ENSMUSG00000002625	689
ENSMUSG00000002633	686
ENSMUSG00000002635	110
ENSMUSG00000002658	366
ENSMUSG00000002660	171
ENSMUSG00000002661	89
ENSMUSG00000002664	3
ENSMUSG00000002668	206
ENSMUSG00000002679	115
ENSMUSG00000002688	93
ENSMUSG00000002699	256
ENSMUSG00000002718	647
ENSMUSG00000002728	174
ENSMUSG00000002731	143
ENSMUSG00000002732	32
ENSMUSG00000002733	230
ENSMUSG00000002741	846
ENSMUSG00000002748	2028
ENSMUSG00000002763	738
ENSMUSG00000002767	328
ENSMUSG00000002768	337
ENSMUSG00000002769	35
ENSMUSG00000002771	66
ENSMUSG00000002778	695
ENSMUSG00000002781	116
ENSMUSG00000002791	0
ENSMUSG00000002797	44
ENSMUSG00000002799	610
ENSMUSG00000002803	187
ENSMUSG00000002804	214
ENSMUSG00000002808	155
ENSMUSG00000002812	1598
ENSMUSG00000002814	193
ENSMUSG00000002820	454
ENSMUSG00000002825	51
ENSMUSG00000002831	15
ENSMUSG00000002833	642
ENSMUSG00000002835	801
ENSMUSG00000002844	367
ENSMUSG00000002845	288
ENSMUSG00000002846	94
ENSMUSG00000002847	0
ENSMUSG00000002870	978
ENSMUSG00000002871	284
ENSMUSG00000002881	526
ENSMUSG00000002885	805
ENSMUSG00000002897	769
ENSMUSG00000002900	1995
ENSMUSG00000002908	2
ENSMUSG00000002910	62
ENSMUSG00000002930	0
ENSMUSG00000002944	4540
ENSMUSG00000002948	390
ENSMUSG00000002949	337
ENSMUSG00000002957	887
ENSMUSG00000002963	387
ENSMUSG00000002968	929
ENSMUSG00000002980	8344
ENSMUSG00000002981	1420
ENSMUSG00000002983	160
ENSMUSG00000002984	425
ENSMUSG00000002985	2604
ENSMUSG00000002992	0
ENSMUSG00000002996	821
ENSMUSG00000002997	330
ENSMUSG00000003031	717
ENSMUSG00000003032	396
ENSMUSG00000003033	419
ENSMUSG00000003037	680
ENSMUSG00000003038	1263
ENSMUSG00000003039	641
ENSMUSG00000003051	380
ENSMUSG00000003053	0
ENSMUSG00000003062	582
ENSMUSG00000003068	1631
ENSMUSG00000003070	36
ENSMUSG00000003072	1256
ENSMUSG00000003099	1088
ENSMUSG00000003119	486
ENSMUSG00000003123	232
ENSMUSG00000003131	911
ENSMUSG00000003134	579
ENSMUSG00000003135	253
ENSMUSG00000003153	104
ENSMUSG00000003154	466
ENSMUSG00000003161	1034
ENSMUSG00000003166	657
ENSMUSG00000003184	497
ENSMUSG00000003190	146
ENSMUSG00000003198	45
ENSMUSG00000003199	417
ENSMUSG00000003200	621
ENSMUSG00000003206	52
ENSMUSG00000003208	109
ENSMUSG00000003226	1772
ENSMUSG00000003227	20
ENSMUSG00000003228	138
ENSMUSG00000003233	918
ENSMUSG00000003234	340
ENSMUSG00000003235	409
ENSMUSG00000003269	681
ENSMUSG00000003271	48
ENSMUSG00000003273	6
ENSMUSG00000003279	2
ENSMUSG00000003282	25
ENSMUSG00000003283	396
ENSMUSG00000003299	336
ENSMUSG00000003308	785
ENSMUSG00000003309	442
ENSMUSG00000003316	2336
ENSMUSG00000003341	3
ENSMUSG00000003344	559
ENSMUSG00000003345	1389
ENSMUSG00000003346	531
ENSMUSG00000003348	326
ENSMUSG00000003352	186
ENSMUSG00000003354	134
ENSMUSG00000003355	17
ENSMUSG00000003360	845
ENSMUSG00000003363	1615
ENSMUSG00000003378	465
ENSMUSG00000003379	25
ENSMUSG00000003380	1269
ENSMUSG00000003382	635
ENSMUSG00000003402	929
ENSMUSG00000003410	1
ENSMUSG00000003411	10
ENSMUSG00000003418	170
ENSMUSG00000003420	687
ENSMUSG00000003421	372
ENSMUSG00000003423	386
ENSMUSG00000003429	3133
ENSMUSG00000003435	1458
ENSMUSG00000003436	7
ENSMUSG00000003437	485
ENSMUSG00000003438	350
ENSMUSG00000003444	49
ENSMUSG00000003452	49
ENSMUSG00000003458	1253
ENSMUSG00000003464	549
ENSMUSG00000003469	3
ENSMUSG00000003476	0
ENSMUSG00000003477	1
ENSMUSG00000003484	121
ENSMUSG00000003500	214
ENSMUSG00000003505	0
ENSMUSG00000003518	490
ENSMUSG00000003526	166
ENSMUSG00000003527	199
ENSMUSG00000003528	650
ENSMUSG00000003531	202
ENSMUSG00000003534	1508
ENSMUSG00000003541	204
ENSMUSG00000003545	27
ENSMUSG00000003546	372
ENSMUSG00000003549	114
ENSMUSG00000003555	0
ENSMUSG00000003559	157
ENSMUSG00000003573	309
ENSMUSG00000003575	335
ENSMUSG00000003581	327
ENSMUSG00000003585	205
ENSMUSG00000003604	111
ENSMUSG00000003617	611
ENSMUSG00000003623	258
ENSMUSG00000003644	921
ENSMUSG00000003657	0
ENSMUSG00000003660	2100
ENSMUSG00000003662	248
ENSMUSG00000003665	2
ENSMUSG00000003680	122
ENSMUSG00000003721	367
ENSMUSG00000003731	694
ENSMUSG00000003746	696
ENSMUSG00000003752	187
ENSMUSG00000003762	380
ENSMUSG00000003778	784
ENSMUSG00000003779	444
ENSMUSG00000003808	361
ENSMUSG00000003809	177
ENSMUSG00000003810	791
ENSMUSG00000003812	314
ENSMUSG00000003813	659
ENSMUSG00000003814	3891
ENSMUSG00000003824	66
ENSMUSG00000003847	1640
ENSMUSG00000003848	222
ENSMUSG00000003849	16
ENSMUSG00000003863	24
ENSMUSG00000003865	845
ENSMUSG00000003868	748
ENSMUSG00000003872	3
ENSMUSG00000003873	333
ENSMUSG00000003882	117
ENSMUSG00000003923	253
ENSMUSG00000003929	68
ENSMUSG00000003934	22
ENSMUSG00000003948	193
ENSMUSG00000003949	16
ENSMUSG00000003955	221
ENSMUSG00000003970	5894
ENSMUSG00000003974	0
ENSMUSG00000003992	173
ENSMUSG00000004018	114
ENSMUSG00000004031	0
ENSMUSG00000004032	26
ENSMUSG00000004035	5
ENSMUSG00000004038	2
ENSMUSG00000004040	1789
ENSMUSG00000004043	155
ENSMUSG00000004044	2261
ENSMUSG00000004054	762
ENSMUSG00000004056	1181
ENSMUSG00000004069	432
ENSMUSG00000004070	541
ENSMUSG00000004071	697
ENSMUSG00000004085	432
ENSMUSG00000004096	387
ENSMUSG00000004098	9
ENSMUSG00000004099	1826
ENSMUSG00000004100	232
ENSMUSG00000004105	70
ENSMUSG00000004110	11
ENSMUSG00000004113	14
ENSMUSG00000004127	33
ENSMUSG00000004151	15
ENSMUSG00000004187	115
ENSMUSG00000004207	15102
ENSMUSG00000004221	453
ENSMUSG00000004231	1
ENSMUSG00000004233	90
ENSMUSG00000004263	251
ENSMUSG00000004264	1248
ENSMUSG00000004266	880
ENSMUSG00000004267	22
ENSMUSG00000004268	357
ENSMUSG00000004270	683
ENSMUSG00000004285	450
ENSMUSG00000004296	3
ENSMUSG00000004317	480
ENSMUSG00000004319	792
ENSMUSG00000004328	51
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	13
ENSMUSG00000004356	453
ENSMUSG00000004359	1
ENSMUSG00000004360	0
ENSMUSG00000004364	1031
ENSMUSG00000004366	0
ENSMUSG00000004371	7
ENSMUSG00000004383	243
ENSMUSG00000004393	296
ENSMUSG00000004394	617
ENSMUSG00000004415	32
ENSMUSG00000004446	79
ENSMUSG00000004451	576
ENSMUSG00000004455	427
ENSMUSG00000004460	787
ENSMUSG00000004462	124
ENSMUSG00000004473	9
ENSMUSG00000004500	130
ENSMUSG00000004508	366
ENSMUSG00000004530	1628
ENSMUSG00000004535	1210
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	26
ENSMUSG00000004558	82
ENSMUSG00000004561	115
ENSMUSG00000004562	446
ENSMUSG00000004565	564
ENSMUSG00000004567	402
ENSMUSG00000004568	562
ENSMUSG00000004591	717
ENSMUSG00000004609	309
ENSMUSG00000004610	122
ENSMUSG00000004612	10
ENSMUSG00000004626	1420
ENSMUSG00000004630	11
ENSMUSG00000004631	215
ENSMUSG00000004633	20
ENSMUSG00000004637	134
ENSMUSG00000004642	452
ENSMUSG00000004651	0
ENSMUSG00000004654	1
ENSMUSG00000004655	1295
ENSMUSG00000004661	104
ENSMUSG00000004665	3328
ENSMUSG00000004667	699
ENSMUSG00000004668	10
ENSMUSG00000004677	1380
ENSMUSG00000004698	44
ENSMUSG00000004707	98
ENSMUSG00000004709	40
ENSMUSG00000004730	461
ENSMUSG00000004748	38
ENSMUSG00000004768	184
ENSMUSG00000004771	616
ENSMUSG00000004788	396
ENSMUSG00000004789	1274
ENSMUSG00000004791	9
ENSMUSG00000004798	379
ENSMUSG00000004814	1
ENSMUSG00000004815	303
ENSMUSG00000004821	0
ENSMUSG00000004837	79
ENSMUSG00000004842	0
ENSMUSG00000004843	604
ENSMUSG00000004846	1035
ENSMUSG00000004849	632
ENSMUSG00000004864	491
ENSMUSG00000004865	589
ENSMUSG00000004872	0
ENSMUSG00000004880	804
ENSMUSG00000004885	0
ENSMUSG00000004891	153
ENSMUSG00000004892	60
ENSMUSG00000004894	1
ENSMUSG00000004895	551
ENSMUSG00000004896	310
ENSMUSG00000004897	2361
ENSMUSG00000004902	14
ENSMUSG00000004929	182
ENSMUSG00000004931	295
ENSMUSG00000004933	36
ENSMUSG00000004934	277
ENSMUSG00000004936	734
ENSMUSG00000004937	689
ENSMUSG00000004939	0
ENSMUSG00000004945	268
ENSMUSG00000004947	277
ENSMUSG00000004948	6
ENSMUSG00000004951	94
ENSMUSG00000004952	66
ENSMUSG00000004961	176
ENSMUSG00000004980	5308
ENSMUSG00000004988	8
ENSMUSG00000004994	73
ENSMUSG00000004996	216
ENSMUSG00000005034	724
ENSMUSG00000005043	255
ENSMUSG00000005045	143
ENSMUSG00000005054	466
ENSMUSG00000005057	82
ENSMUSG00000005069	386
ENSMUSG00000005078	168
ENSMUSG00000005087	2337
ENSMUSG00000005089	12
ENSMUSG00000005102	480
ENSMUSG00000005103	1842
ENSMUSG00000005107	39
ENSMUSG00000005124	31
ENSMUSG00000005125	57
ENSMUSG00000005131	24
ENSMUSG00000005142	2173
ENSMUSG00000005148	1035
ENSMUSG00000005150	225
ENSMUSG00000005161	995
ENSMUSG00000005198	3170
ENSMUSG00000005202	0
ENSMUSG00000005204	695
ENSMUSG00000005220	26
ENSMUSG00000005225	117
ENSMUSG00000005232	0
ENSMUSG00000005233	141
ENSMUSG00000005237	467
ENSMUSG00000005251	555
ENSMUSG00000005262	381
ENSMUSG00000005267	8
ENSMUSG00000005268	17
ENSMUSG00000005299	669
ENSMUSG00000005312	1564
ENSMUSG00000005320	20
ENSMUSG00000005338	1
ENSMUSG00000005339	1
ENSMUSG00000005354	522
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	101
ENSMUSG00000005362	211
ENSMUSG00000005364	0
ENSMUSG00000005370	559
ENSMUSG00000005371	795
ENSMUSG00000005373	67
ENSMUSG00000005374	353
ENSMUSG00000005378	310
ENSMUSG00000005397	238
ENSMUSG00000005410	898
ENSMUSG00000005413	391
ENSMUSG00000005417	4259
ENSMUSG00000005442	2219
ENSMUSG00000005447	377
ENSMUSG00000005465	34
ENSMUSG00000005469	1187
ENSMUSG00000005470	235
ENSMUSG00000005474	0
ENSMUSG00000005481	531
ENSMUSG00000005483	456
ENSMUSG00000005493	1
ENSMUSG00000005501	339
ENSMUSG00000005503	0
ENSMUSG00000005505	153
ENSMUSG00000005506	1343
ENSMUSG00000005510	329
ENSMUSG00000005514	2717
ENSMUSG00000005533	849
ENSMUSG00000005534	993
ENSMUSG00000005540	14
ENSMUSG00000005547	6
ENSMUSG00000005553	0
ENSMUSG00000005566	2190
ENSMUSG00000005575	815
ENSMUSG00000005580	122
ENSMUSG00000005583	75
ENSMUSG00000005609	548
ENSMUSG00000005610	5361
ENSMUSG00000005611	35
ENSMUSG00000005615	1805
ENSMUSG00000005621	653
ENSMUSG00000005625	635
ENSMUSG00000005628	10
ENSMUSG00000005640	13
ENSMUSG00000005649	0
ENSMUSG00000005656	515
ENSMUSG00000005667	127
ENSMUSG00000005672	105
ENSMUSG00000005674	198
ENSMUSG00000005677	117
ENSMUSG00000005681	0
ENSMUSG00000005682	723
ENSMUSG00000005683	1441
ENSMUSG00000005686	170
ENSMUSG00000005687	540
ENSMUSG00000005696	4
ENSMUSG00000005698	943
ENSMUSG00000005699	57
ENSMUSG00000005705	1
ENSMUSG00000005716	0
ENSMUSG00000005718	83
ENSMUSG00000005732	507
ENSMUSG00000005763	148
ENSMUSG00000005774	276
ENSMUSG00000005779	888
ENSMUSG00000005800	10
ENSMUSG00000005802	257
ENSMUSG00000005803	185
ENSMUSG00000005804	130
ENSMUSG00000005813	380
ENSMUSG00000005823	674
ENSMUSG00000005824	15
ENSMUSG00000005836	849
ENSMUSG00000005846	350
ENSMUSG00000005864	27
ENSMUSG00000005871	2228
ENSMUSG00000005873	1187
ENSMUSG00000005881	1171
ENSMUSG00000005882	224
ENSMUSG00000005883	0
ENSMUSG00000005886	779
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	767
ENSMUSG00000005897	234
ENSMUSG00000005899	382
ENSMUSG00000005907	190
ENSMUSG00000005917	20
ENSMUSG00000005936	625
ENSMUSG00000005947	175
ENSMUSG00000005949	169
ENSMUSG00000005950	108
ENSMUSG00000005951	35
ENSMUSG00000005952	0
ENSMUSG00000005958	475
ENSMUSG00000005968	308
ENSMUSG00000005973	233
ENSMUSG00000005980	13
ENSMUSG00000005981	594
ENSMUSG00000005982	433
ENSMUSG00000005983	118
ENSMUSG00000005986	67
ENSMUSG00000005994	0
ENSMUSG00000006005	1928
ENSMUSG00000006007	0
ENSMUSG00000006010	228
ENSMUSG00000006014	26
ENSMUSG00000006019	248
ENSMUSG00000006021	112
ENSMUSG00000006024	826
ENSMUSG00000006050	259
ENSMUSG00000006056	15
ENSMUSG00000006057	309
ENSMUSG00000006058	254
ENSMUSG00000006095	360
ENSMUSG00000006127	394
ENSMUSG00000006134	662
ENSMUSG00000006143	0
ENSMUSG00000006154	666
ENSMUSG00000006169	1454
ENSMUSG00000006179	2
ENSMUSG00000006191	92
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	131
ENSMUSG00000006215	274
ENSMUSG00000006216	2
ENSMUSG00000006218	22
ENSMUSG00000006219	153
ENSMUSG00000006221	14
ENSMUSG00000006235	17
ENSMUSG00000006241	17
ENSMUSG00000006262	719
ENSMUSG00000006269	85
ENSMUSG00000006270	0
ENSMUSG00000006273	2313
ENSMUSG00000006276	521
ENSMUSG00000006281	568
ENSMUSG00000006288	359
ENSMUSG00000006289	293
ENSMUSG00000006299	1274
ENSMUSG00000006301	1011
ENSMUSG00000006304	2294
ENSMUSG00000006307	1411
ENSMUSG00000006310	34
ENSMUSG00000006311	0
ENSMUSG00000006313	40
ENSMUSG00000006315	369
ENSMUSG00000006333	3936
ENSMUSG00000006335	98
ENSMUSG00000006342	544
ENSMUSG00000006344	180
ENSMUSG00000006345	2
ENSMUSG00000006356	3128
ENSMUSG00000006360	500
ENSMUSG00000006362	297
ENSMUSG00000006369	91
ENSMUSG00000006373	1278
ENSMUSG00000006378	12
ENSMUSG00000006386	104
