ENSMUSG00000001134	64
ENSMUSG00000001138	317
ENSMUSG00000001143	343
ENSMUSG00000001150	630
ENSMUSG00000001151	1850
ENSMUSG00000001155	2
ENSMUSG00000001156	713
ENSMUSG00000001157	226
ENSMUSG00000001158	206
ENSMUSG00000001166	49
ENSMUSG00000001168	0
ENSMUSG00000001173	392
ENSMUSG00000001175	9098
ENSMUSG00000001211	1207
ENSMUSG00000001225	1
ENSMUSG00000001227	63
ENSMUSG00000001228	475
ENSMUSG00000001229	1079
ENSMUSG00000001240	299
ENSMUSG00000001247	816
ENSMUSG00000001248	581
ENSMUSG00000001249	382
ENSMUSG00000001260	0
ENSMUSG00000001270	595
ENSMUSG00000001280	1127
ENSMUSG00000001281	267
ENSMUSG00000001285	208
ENSMUSG00000001288	474
ENSMUSG00000001289	918
ENSMUSG00000001300	901
ENSMUSG00000001305	90
ENSMUSG00000001313	118
ENSMUSG00000001323	202
ENSMUSG00000001333	31
ENSMUSG00000001334	28
ENSMUSG00000001348	172
ENSMUSG00000001349	138
ENSMUSG00000001366	505
ENSMUSG00000001376	242
ENSMUSG00000001380	372
ENSMUSG00000001383	375
ENSMUSG00000001403	257
ENSMUSG00000001415	511
ENSMUSG00000001416	1313
ENSMUSG00000001418	766
ENSMUSG00000001419	1086
ENSMUSG00000001420	186
ENSMUSG00000001424	2174
ENSMUSG00000001435	904
ENSMUSG00000001436	54
ENSMUSG00000001440	1441
ENSMUSG00000001441	771
ENSMUSG00000001444	7
ENSMUSG00000001445	332
ENSMUSG00000001467	586
ENSMUSG00000001472	2047
ENSMUSG00000001473	302
ENSMUSG00000001482	217
ENSMUSG00000001493	35
ENSMUSG00000001494	65
ENSMUSG00000001496	5879
ENSMUSG00000001497	3
ENSMUSG00000001504	2253
ENSMUSG00000001506	4218
ENSMUSG00000001507	2123
ENSMUSG00000001508	6
ENSMUSG00000001510	1
ENSMUSG00000001517	357
ENSMUSG00000001518	254
ENSMUSG00000001520	8
ENSMUSG00000001521	235
ENSMUSG00000001524	104
ENSMUSG00000001525	5196
ENSMUSG00000001542	346
ENSMUSG00000001552	3242
ENSMUSG00000001555	388
ENSMUSG00000001558	0
ENSMUSG00000001566	0
ENSMUSG00000001569	240
ENSMUSG00000001576	627
ENSMUSG00000001583	235
ENSMUSG00000001588	103
ENSMUSG00000001604	321
ENSMUSG00000001622	0
ENSMUSG00000001627	470
ENSMUSG00000001630	148
ENSMUSG00000001632	510
ENSMUSG00000001642	461
ENSMUSG00000001655	0
ENSMUSG00000001656	0
ENSMUSG00000001657	0
ENSMUSG00000001661	1
ENSMUSG00000001663	571
ENSMUSG00000001665	366
ENSMUSG00000001666	138
ENSMUSG00000001670	3
ENSMUSG00000001672	195
ENSMUSG00000001674	132
ENSMUSG00000001687	1282
ENSMUSG00000001700	167
ENSMUSG00000001707	105
ENSMUSG00000001729	2336
ENSMUSG00000001739	25
ENSMUSG00000001741	181
ENSMUSG00000001750	643
ENSMUSG00000001751	397
ENSMUSG00000001755	302
ENSMUSG00000001761	642
ENSMUSG00000001763	35
ENSMUSG00000001767	274
ENSMUSG00000001768	1007
ENSMUSG00000001773	0
ENSMUSG00000001774	314
ENSMUSG00000001783	1125
ENSMUSG00000001785	142
ENSMUSG00000001786	154
ENSMUSG00000001794	1737
ENSMUSG00000001802	61
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	4
ENSMUSG00000001829	350
ENSMUSG00000001833	1510
ENSMUSG00000001844	213
ENSMUSG00000001847	2090
ENSMUSG00000001855	768
ENSMUSG00000001864	296
ENSMUSG00000001865	5
ENSMUSG00000001870	501
ENSMUSG00000001891	596
ENSMUSG00000001901	3
ENSMUSG00000001909	363
ENSMUSG00000001910	980
ENSMUSG00000001911	2529
ENSMUSG00000001918	2019
ENSMUSG00000001924	2899
ENSMUSG00000001930	1732
ENSMUSG00000001942	264
ENSMUSG00000001943	557
ENSMUSG00000001946	957
ENSMUSG00000001948	119
ENSMUSG00000001962	311
ENSMUSG00000001964	490
ENSMUSG00000001983	78
ENSMUSG00000001985	0
ENSMUSG00000001986	23
ENSMUSG00000001988	3
ENSMUSG00000001995	527
ENSMUSG00000001998	175
ENSMUSG00000001999	216
ENSMUSG00000002006	62
ENSMUSG00000002007	9
ENSMUSG00000002010	759
ENSMUSG00000002012	63
ENSMUSG00000002014	737
ENSMUSG00000002015	1216
ENSMUSG00000002017	212
ENSMUSG00000002020	2451
ENSMUSG00000002028	1174
ENSMUSG00000002031	347
ENSMUSG00000002032	25
ENSMUSG00000002033	50
ENSMUSG00000002043	252
ENSMUSG00000002052	1348
ENSMUSG00000002055	248
ENSMUSG00000002057	0
ENSMUSG00000002058	635
ENSMUSG00000002059	405
ENSMUSG00000002064	435
ENSMUSG00000002068	75
ENSMUSG00000002076	1
ENSMUSG00000002083	255
ENSMUSG00000002100	14
ENSMUSG00000002102	1108
ENSMUSG00000002103	583
ENSMUSG00000002104	15
ENSMUSG00000002105	234
ENSMUSG00000002107	617
ENSMUSG00000002108	133
ENSMUSG00000002109	174
ENSMUSG00000002111	673
ENSMUSG00000002129	611
ENSMUSG00000002147	1223
ENSMUSG00000002190	0
ENSMUSG00000002204	10259
ENSMUSG00000002205	460
ENSMUSG00000002210	173
ENSMUSG00000002221	525
ENSMUSG00000002222	1046
ENSMUSG00000002227	241
ENSMUSG00000002228	12
ENSMUSG00000002233	499
ENSMUSG00000002240	0
ENSMUSG00000002249	473
ENSMUSG00000002250	331
ENSMUSG00000002257	178
ENSMUSG00000002265	725
ENSMUSG00000002266	10
ENSMUSG00000002274	110
ENSMUSG00000002279	144
ENSMUSG00000002280	249
ENSMUSG00000002289	207
ENSMUSG00000002297	230
ENSMUSG00000002307	259
ENSMUSG00000002308	138
ENSMUSG00000002319	173
ENSMUSG00000002320	734
ENSMUSG00000002324	279
ENSMUSG00000002325	359
ENSMUSG00000002326	201
ENSMUSG00000002329	256
ENSMUSG00000002332	438
ENSMUSG00000002341	2
ENSMUSG00000002342	215
ENSMUSG00000002343	90
ENSMUSG00000002345	206
ENSMUSG00000002346	62
ENSMUSG00000002365	497
ENSMUSG00000002372	614
ENSMUSG00000002379	342
ENSMUSG00000002384	22
ENSMUSG00000002393	1006
ENSMUSG00000002395	1201
ENSMUSG00000002396	524
ENSMUSG00000002409	248
ENSMUSG00000002413	580
ENSMUSG00000002416	281
ENSMUSG00000002428	258
ENSMUSG00000002455	575
ENSMUSG00000002458	212
ENSMUSG00000002459	2
ENSMUSG00000002475	43
ENSMUSG00000002477	182
ENSMUSG00000002486	149
ENSMUSG00000002489	343
ENSMUSG00000002496	1264
ENSMUSG00000002500	0
ENSMUSG00000002504	1300
ENSMUSG00000002524	1321
ENSMUSG00000002546	953
ENSMUSG00000002550	268
ENSMUSG00000002565	13
ENSMUSG00000002578	56
ENSMUSG00000002580	263
ENSMUSG00000002588	142
ENSMUSG00000002602	1532
ENSMUSG00000002603	877
ENSMUSG00000002608	383
ENSMUSG00000002617	73
ENSMUSG00000002625	777
ENSMUSG00000002633	675
ENSMUSG00000002635	137
ENSMUSG00000002658	341
ENSMUSG00000002660	222
ENSMUSG00000002661	138
ENSMUSG00000002664	0
ENSMUSG00000002668	219
ENSMUSG00000002679	192
ENSMUSG00000002688	89
ENSMUSG00000002699	249
ENSMUSG00000002718	510
ENSMUSG00000002728	193
ENSMUSG00000002731	259
ENSMUSG00000002732	88
ENSMUSG00000002733	169
ENSMUSG00000002741	721
ENSMUSG00000002748	1621
ENSMUSG00000002763	682
ENSMUSG00000002767	363
ENSMUSG00000002768	438
ENSMUSG00000002769	31
ENSMUSG00000002771	52
ENSMUSG00000002778	673
ENSMUSG00000002781	79
ENSMUSG00000002791	0
ENSMUSG00000002797	45
ENSMUSG00000002799	474
ENSMUSG00000002803	155
ENSMUSG00000002804	264
ENSMUSG00000002808	154
ENSMUSG00000002812	1329
ENSMUSG00000002814	144
ENSMUSG00000002820	479
ENSMUSG00000002825	83
ENSMUSG00000002831	32
ENSMUSG00000002833	550
ENSMUSG00000002835	736
ENSMUSG00000002844	352
ENSMUSG00000002845	296
ENSMUSG00000002846	111
ENSMUSG00000002847	0
ENSMUSG00000002870	602
ENSMUSG00000002871	314
ENSMUSG00000002881	500
ENSMUSG00000002885	1379
ENSMUSG00000002897	712
ENSMUSG00000002900	2346
ENSMUSG00000002908	4
ENSMUSG00000002910	70
ENSMUSG00000002930	0
ENSMUSG00000002944	5248
ENSMUSG00000002948	441
ENSMUSG00000002949	395
ENSMUSG00000002957	903
ENSMUSG00000002963	371
ENSMUSG00000002968	741
ENSMUSG00000002980	8722
ENSMUSG00000002981	1239
ENSMUSG00000002983	154
ENSMUSG00000002984	386
ENSMUSG00000002985	3233
ENSMUSG00000002992	0
ENSMUSG00000002996	1101
ENSMUSG00000002997	328
ENSMUSG00000003031	1010
ENSMUSG00000003032	865
ENSMUSG00000003033	460
ENSMUSG00000003037	688
ENSMUSG00000003038	1400
ENSMUSG00000003039	859
ENSMUSG00000003051	304
ENSMUSG00000003053	0
ENSMUSG00000003062	679
ENSMUSG00000003068	1354
ENSMUSG00000003070	34
ENSMUSG00000003072	1241
ENSMUSG00000003099	924
ENSMUSG00000003119	432
ENSMUSG00000003123	234
ENSMUSG00000003131	911
ENSMUSG00000003134	513
ENSMUSG00000003135	256
ENSMUSG00000003153	177
ENSMUSG00000003154	415
ENSMUSG00000003161	1003
ENSMUSG00000003166	591
ENSMUSG00000003184	502
ENSMUSG00000003190	147
ENSMUSG00000003198	59
ENSMUSG00000003199	426
ENSMUSG00000003200	652
ENSMUSG00000003206	48
ENSMUSG00000003208	111
ENSMUSG00000003226	1592
ENSMUSG00000003227	49
ENSMUSG00000003228	170
ENSMUSG00000003233	792
ENSMUSG00000003234	371
ENSMUSG00000003235	428
ENSMUSG00000003269	606
ENSMUSG00000003271	52
ENSMUSG00000003273	4
ENSMUSG00000003279	2
ENSMUSG00000003282	24
ENSMUSG00000003283	448
ENSMUSG00000003299	294
ENSMUSG00000003308	707
ENSMUSG00000003309	500
ENSMUSG00000003316	2296
ENSMUSG00000003341	3
ENSMUSG00000003344	502
ENSMUSG00000003345	1331
ENSMUSG00000003346	579
ENSMUSG00000003348	373
ENSMUSG00000003352	250
ENSMUSG00000003354	74
ENSMUSG00000003355	63
ENSMUSG00000003360	882
ENSMUSG00000003363	1124
ENSMUSG00000003378	481
ENSMUSG00000003379	19
ENSMUSG00000003380	1483
ENSMUSG00000003382	719
ENSMUSG00000003402	952
ENSMUSG00000003410	2
ENSMUSG00000003411	19
ENSMUSG00000003418	109
ENSMUSG00000003420	766
ENSMUSG00000003421	349
ENSMUSG00000003423	370
ENSMUSG00000003429	4059
ENSMUSG00000003435	1287
ENSMUSG00000003436	2
ENSMUSG00000003437	537
ENSMUSG00000003438	300
ENSMUSG00000003444	70
ENSMUSG00000003452	51
ENSMUSG00000003458	1214
ENSMUSG00000003464	626
ENSMUSG00000003469	8
ENSMUSG00000003476	5
ENSMUSG00000003477	5
ENSMUSG00000003484	131
ENSMUSG00000003500	371
ENSMUSG00000003505	0
ENSMUSG00000003518	569
ENSMUSG00000003526	112
ENSMUSG00000003527	240
ENSMUSG00000003528	609
ENSMUSG00000003531	238
ENSMUSG00000003534	1185
ENSMUSG00000003541	247
ENSMUSG00000003545	200
ENSMUSG00000003546	406
ENSMUSG00000003549	120
ENSMUSG00000003555	0
ENSMUSG00000003559	230
ENSMUSG00000003573	361
ENSMUSG00000003575	365
ENSMUSG00000003581	359
ENSMUSG00000003585	230
ENSMUSG00000003604	130
ENSMUSG00000003617	260
ENSMUSG00000003623	284
ENSMUSG00000003644	773
ENSMUSG00000003657	4
ENSMUSG00000003660	1782
ENSMUSG00000003662	321
ENSMUSG00000003665	12
ENSMUSG00000003680	133
ENSMUSG00000003721	403
ENSMUSG00000003731	537
ENSMUSG00000003746	648
ENSMUSG00000003752	156
ENSMUSG00000003762	298
ENSMUSG00000003778	757
ENSMUSG00000003779	352
ENSMUSG00000003808	351
ENSMUSG00000003809	191
ENSMUSG00000003810	636
ENSMUSG00000003812	405
ENSMUSG00000003813	549
ENSMUSG00000003814	4540
ENSMUSG00000003824	77
ENSMUSG00000003847	1709
ENSMUSG00000003848	198
ENSMUSG00000003849	28
ENSMUSG00000003863	23
ENSMUSG00000003865	730
ENSMUSG00000003868	648
ENSMUSG00000003872	1
ENSMUSG00000003873	361
ENSMUSG00000003882	38
ENSMUSG00000003923	218
ENSMUSG00000003929	79
ENSMUSG00000003934	13
ENSMUSG00000003948	209
ENSMUSG00000003949	51
ENSMUSG00000003955	302
ENSMUSG00000003970	6769
ENSMUSG00000003974	0
ENSMUSG00000003992	184
ENSMUSG00000004018	86
ENSMUSG00000004031	3
ENSMUSG00000004032	30
ENSMUSG00000004035	3
ENSMUSG00000004038	0
ENSMUSG00000004040	1766
ENSMUSG00000004043	158
ENSMUSG00000004044	2871
ENSMUSG00000004054	843
ENSMUSG00000004056	1011
ENSMUSG00000004069	292
ENSMUSG00000004070	570
ENSMUSG00000004071	740
ENSMUSG00000004085	478
ENSMUSG00000004096	455
ENSMUSG00000004098	19
ENSMUSG00000004099	1220
ENSMUSG00000004100	205
ENSMUSG00000004105	338
ENSMUSG00000004110	8
ENSMUSG00000004113	14
ENSMUSG00000004127	36
ENSMUSG00000004151	34
ENSMUSG00000004187	152
ENSMUSG00000004207	9572
ENSMUSG00000004221	396
ENSMUSG00000004231	0
ENSMUSG00000004233	126
ENSMUSG00000004263	174
ENSMUSG00000004264	1282
ENSMUSG00000004266	830
ENSMUSG00000004267	33
ENSMUSG00000004268	402
ENSMUSG00000004270	626
ENSMUSG00000004285	552
ENSMUSG00000004296	5
ENSMUSG00000004317	383
ENSMUSG00000004319	660
ENSMUSG00000004328	49
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	6
ENSMUSG00000004356	389
ENSMUSG00000004359	2
ENSMUSG00000004360	0
ENSMUSG00000004364	892
ENSMUSG00000004366	0
ENSMUSG00000004371	2
ENSMUSG00000004383	195
ENSMUSG00000004393	236
ENSMUSG00000004394	676
ENSMUSG00000004415	12
ENSMUSG00000004446	51
ENSMUSG00000004451	611
ENSMUSG00000004455	451
ENSMUSG00000004460	741
ENSMUSG00000004462	115
ENSMUSG00000004473	19
ENSMUSG00000004500	112
ENSMUSG00000004508	407
ENSMUSG00000004530	1389
ENSMUSG00000004535	1191
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	13
ENSMUSG00000004558	224
ENSMUSG00000004561	124
ENSMUSG00000004562	533
ENSMUSG00000004565	465
ENSMUSG00000004567	363
ENSMUSG00000004568	553
ENSMUSG00000004591	677
ENSMUSG00000004609	263
ENSMUSG00000004610	155
ENSMUSG00000004612	15
ENSMUSG00000004626	1163
ENSMUSG00000004630	18
ENSMUSG00000004631	335
ENSMUSG00000004633	32
ENSMUSG00000004637	130
ENSMUSG00000004642	348
ENSMUSG00000004651	0
ENSMUSG00000004654	2
ENSMUSG00000004655	2814
ENSMUSG00000004661	104
ENSMUSG00000004665	3542
ENSMUSG00000004667	923
ENSMUSG00000004668	17
ENSMUSG00000004677	1218
ENSMUSG00000004698	64
ENSMUSG00000004707	42
ENSMUSG00000004709	54
ENSMUSG00000004730	285
ENSMUSG00000004748	32
ENSMUSG00000004768	151
ENSMUSG00000004771	726
ENSMUSG00000004788	374
ENSMUSG00000004789	1219
ENSMUSG00000004791	17
ENSMUSG00000004798	421
ENSMUSG00000004814	2
ENSMUSG00000004815	226
ENSMUSG00000004821	0
ENSMUSG00000004837	126
ENSMUSG00000004842	0
ENSMUSG00000004843	671
ENSMUSG00000004846	853
ENSMUSG00000004849	622
ENSMUSG00000004864	429
ENSMUSG00000004865	464
ENSMUSG00000004872	0
ENSMUSG00000004880	765
ENSMUSG00000004885	3
ENSMUSG00000004891	824
ENSMUSG00000004892	54
ENSMUSG00000004894	2
ENSMUSG00000004895	443
ENSMUSG00000004896	357
ENSMUSG00000004897	2039
ENSMUSG00000004902	9
ENSMUSG00000004929	195
ENSMUSG00000004931	282
ENSMUSG00000004933	25
ENSMUSG00000004934	256
ENSMUSG00000004936	692
ENSMUSG00000004937	679
ENSMUSG00000004939	3
ENSMUSG00000004945	380
ENSMUSG00000004947	179
ENSMUSG00000004948	1
ENSMUSG00000004951	113
ENSMUSG00000004952	63
ENSMUSG00000004961	121
ENSMUSG00000004980	4756
ENSMUSG00000004988	7
ENSMUSG00000004994	85
ENSMUSG00000004996	123
ENSMUSG00000005034	705
ENSMUSG00000005043	235
ENSMUSG00000005045	80
ENSMUSG00000005054	548
ENSMUSG00000005057	57
ENSMUSG00000005069	440
ENSMUSG00000005078	238
ENSMUSG00000005087	2058
ENSMUSG00000005089	5
ENSMUSG00000005102	479
ENSMUSG00000005103	1695
ENSMUSG00000005107	22
ENSMUSG00000005124	117
ENSMUSG00000005125	101
ENSMUSG00000005131	28
ENSMUSG00000005142	1674
ENSMUSG00000005148	894
ENSMUSG00000005150	189
ENSMUSG00000005161	1498
ENSMUSG00000005198	2881
ENSMUSG00000005202	0
ENSMUSG00000005204	653
ENSMUSG00000005220	12
ENSMUSG00000005225	157
ENSMUSG00000005232	0
ENSMUSG00000005233	157
ENSMUSG00000005237	306
ENSMUSG00000005251	531
ENSMUSG00000005262	429
ENSMUSG00000005267	34
ENSMUSG00000005268	9
ENSMUSG00000005299	519
ENSMUSG00000005312	1313
ENSMUSG00000005320	35
ENSMUSG00000005338	5
ENSMUSG00000005339	3
ENSMUSG00000005354	452
ENSMUSG00000005355	0
ENSMUSG00000005357	6
ENSMUSG00000005360	98
ENSMUSG00000005362	291
ENSMUSG00000005364	0
ENSMUSG00000005370	358
ENSMUSG00000005371	703
ENSMUSG00000005373	60
ENSMUSG00000005374	313
ENSMUSG00000005378	306
ENSMUSG00000005397	1298
ENSMUSG00000005410	551
ENSMUSG00000005413	306
ENSMUSG00000005417	4380
ENSMUSG00000005442	1954
ENSMUSG00000005447	507
ENSMUSG00000005465	25
ENSMUSG00000005469	961
ENSMUSG00000005470	166
ENSMUSG00000005474	0
ENSMUSG00000005481	788
ENSMUSG00000005483	455
ENSMUSG00000005493	0
ENSMUSG00000005501	340
ENSMUSG00000005503	0
ENSMUSG00000005505	139
ENSMUSG00000005506	1225
ENSMUSG00000005510	338
ENSMUSG00000005514	2558
ENSMUSG00000005533	875
ENSMUSG00000005534	856
ENSMUSG00000005540	13
ENSMUSG00000005547	15
ENSMUSG00000005553	0
ENSMUSG00000005566	1752
ENSMUSG00000005575	663
ENSMUSG00000005580	151
ENSMUSG00000005583	200
ENSMUSG00000005609	499
ENSMUSG00000005610	4854
ENSMUSG00000005611	71
ENSMUSG00000005615	1559
ENSMUSG00000005621	622
ENSMUSG00000005625	706
ENSMUSG00000005628	13
ENSMUSG00000005640	12
ENSMUSG00000005649	0
ENSMUSG00000005656	483
ENSMUSG00000005667	87
ENSMUSG00000005672	567
ENSMUSG00000005674	212
ENSMUSG00000005677	180
ENSMUSG00000005681	1
ENSMUSG00000005682	724
ENSMUSG00000005683	1374
ENSMUSG00000005686	142
ENSMUSG00000005687	545
ENSMUSG00000005696	6
ENSMUSG00000005698	903
ENSMUSG00000005699	23
ENSMUSG00000005705	1
ENSMUSG00000005716	0
ENSMUSG00000005718	101
ENSMUSG00000005732	454
ENSMUSG00000005763	125
ENSMUSG00000005774	257
ENSMUSG00000005779	1048
ENSMUSG00000005800	50
ENSMUSG00000005802	257
ENSMUSG00000005803	191
ENSMUSG00000005804	196
ENSMUSG00000005813	379
ENSMUSG00000005823	549
ENSMUSG00000005824	30
ENSMUSG00000005836	921
ENSMUSG00000005846	406
ENSMUSG00000005864	14
ENSMUSG00000005871	2128
ENSMUSG00000005873	1109
ENSMUSG00000005881	1450
ENSMUSG00000005882	216
ENSMUSG00000005883	0
ENSMUSG00000005886	819
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	722
ENSMUSG00000005897	190
ENSMUSG00000005899	342
ENSMUSG00000005907	202
ENSMUSG00000005917	20
ENSMUSG00000005936	593
ENSMUSG00000005947	122
ENSMUSG00000005949	198
ENSMUSG00000005950	92
ENSMUSG00000005951	48
ENSMUSG00000005952	0
ENSMUSG00000005958	487
ENSMUSG00000005968	320
ENSMUSG00000005973	345
ENSMUSG00000005980	21
ENSMUSG00000005981	522
ENSMUSG00000005982	442
ENSMUSG00000005983	105
ENSMUSG00000005986	31
ENSMUSG00000005994	0
ENSMUSG00000006005	1738
ENSMUSG00000006007	0
ENSMUSG00000006010	246
ENSMUSG00000006014	14
ENSMUSG00000006019	234
ENSMUSG00000006021	127
ENSMUSG00000006024	783
ENSMUSG00000006050	377
ENSMUSG00000006056	4
ENSMUSG00000006057	323
ENSMUSG00000006058	277
ENSMUSG00000006095	418
ENSMUSG00000006127	436
ENSMUSG00000006134	495
ENSMUSG00000006143	2
ENSMUSG00000006154	679
ENSMUSG00000006169	1356
ENSMUSG00000006179	1
ENSMUSG00000006191	98
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	542
ENSMUSG00000006215	249
ENSMUSG00000006216	2
ENSMUSG00000006218	22
ENSMUSG00000006219	345
ENSMUSG00000006221	51
ENSMUSG00000006235	21
ENSMUSG00000006241	11
ENSMUSG00000006262	710
ENSMUSG00000006269	47
ENSMUSG00000006270	0
ENSMUSG00000006273	2080
ENSMUSG00000006276	593
ENSMUSG00000006281	545
ENSMUSG00000006288	388
ENSMUSG00000006289	274
ENSMUSG00000006299	1338
ENSMUSG00000006301	913
ENSMUSG00000006304	2263
ENSMUSG00000006307	1276
ENSMUSG00000006310	33
ENSMUSG00000006311	0
ENSMUSG00000006313	36
ENSMUSG00000006315	385
ENSMUSG00000006333	5333
ENSMUSG00000006335	89
ENSMUSG00000006342	366
ENSMUSG00000006344	183
ENSMUSG00000006345	5
ENSMUSG00000006356	3501
ENSMUSG00000006360	598
ENSMUSG00000006362	430
ENSMUSG00000006369	194
ENSMUSG00000006373	1255
ENSMUSG00000006378	12
ENSMUSG00000006386	596
