ENSMUSG00000001739	16
ENSMUSG00000001741	371
ENSMUSG00000001750	1754
ENSMUSG00000001751	562
ENSMUSG00000001755	358
ENSMUSG00000001761	317
ENSMUSG00000001763	40
ENSMUSG00000001767	306
ENSMUSG00000001768	966
ENSMUSG00000001773	0
ENSMUSG00000001774	435
ENSMUSG00000001783	1018
ENSMUSG00000001785	213
ENSMUSG00000001786	198
ENSMUSG00000001794	1945
ENSMUSG00000001802	61
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	7
ENSMUSG00000001829	421
ENSMUSG00000001833	1195
ENSMUSG00000001844	202
ENSMUSG00000001847	2505
ENSMUSG00000001855	897
ENSMUSG00000001864	296
ENSMUSG00000001865	20
ENSMUSG00000001870	169
ENSMUSG00000001891	691
ENSMUSG00000001901	3
ENSMUSG00000001909	464
ENSMUSG00000001910	1256
ENSMUSG00000001911	1352
ENSMUSG00000001918	3034
ENSMUSG00000001924	3132
ENSMUSG00000001930	880
ENSMUSG00000001942	315
ENSMUSG00000001943	348
ENSMUSG00000001946	286
ENSMUSG00000001948	108
ENSMUSG00000001962	350
ENSMUSG00000001964	408
ENSMUSG00000001983	92
ENSMUSG00000001985	1
ENSMUSG00000001986	16
ENSMUSG00000001988	2
ENSMUSG00000001995	471
ENSMUSG00000001998	167
ENSMUSG00000001999	300
ENSMUSG00000002006	35
ENSMUSG00000002007	10
ENSMUSG00000002010	630
ENSMUSG00000002012	41
ENSMUSG00000002014	629
ENSMUSG00000002015	1208
ENSMUSG00000002017	225
ENSMUSG00000002020	497
ENSMUSG00000002028	1254
ENSMUSG00000002031	334
ENSMUSG00000002032	27
ENSMUSG00000002033	116
ENSMUSG00000002043	165
ENSMUSG00000002052	1478
ENSMUSG00000002055	229
ENSMUSG00000002057	0
ENSMUSG00000002058	755
ENSMUSG00000002059	293
ENSMUSG00000002064	326
ENSMUSG00000002068	110
ENSMUSG00000002076	0
ENSMUSG00000002083	218
ENSMUSG00000002100	23
ENSMUSG00000002102	974
ENSMUSG00000002103	728
ENSMUSG00000002104	17
ENSMUSG00000002105	245
ENSMUSG00000002107	962
ENSMUSG00000002108	235
ENSMUSG00000002109	150
ENSMUSG00000002111	1752
ENSMUSG00000002129	734
ENSMUSG00000002147	1661
ENSMUSG00000002190	2
ENSMUSG00000002204	7314
ENSMUSG00000002205	373
ENSMUSG00000002210	239
ENSMUSG00000002221	606
ENSMUSG00000002222	917
ENSMUSG00000002227	292
ENSMUSG00000002228	19
ENSMUSG00000002233	282
ENSMUSG00000002240	0
ENSMUSG00000002249	345
ENSMUSG00000002250	363
ENSMUSG00000002257	375
ENSMUSG00000002265	347
ENSMUSG00000002266	10
ENSMUSG00000002274	131
ENSMUSG00000002279	199
ENSMUSG00000002280	252
ENSMUSG00000002289	261
ENSMUSG00000002297	229
ENSMUSG00000002307	470
ENSMUSG00000002308	90
ENSMUSG00000002319	224
ENSMUSG00000002320	786
ENSMUSG00000002324	123
ENSMUSG00000002325	551
ENSMUSG00000002326	188
ENSMUSG00000002329	253
ENSMUSG00000002332	350
ENSMUSG00000002341	22
ENSMUSG00000002342	271
ENSMUSG00000002343	58
ENSMUSG00000002345	166
ENSMUSG00000002346	63
ENSMUSG00000002365	638
ENSMUSG00000002372	806
ENSMUSG00000002379	304
ENSMUSG00000002384	12
ENSMUSG00000002393	1098
ENSMUSG00000002395	896
ENSMUSG00000002396	542
ENSMUSG00000002409	190
ENSMUSG00000002413	687
ENSMUSG00000002416	214
ENSMUSG00000002428	350
ENSMUSG00000002455	577
ENSMUSG00000002458	453
ENSMUSG00000002459	0
ENSMUSG00000002475	68
ENSMUSG00000002477	160
ENSMUSG00000002486	193
ENSMUSG00000002489	374
ENSMUSG00000002496	1299
ENSMUSG00000002500	1
ENSMUSG00000002504	668
ENSMUSG00000002524	1418
ENSMUSG00000002546	864
ENSMUSG00000002550	234
ENSMUSG00000002565	29
ENSMUSG00000002578	33
ENSMUSG00000002580	289
ENSMUSG00000002588	81
ENSMUSG00000002602	3152
ENSMUSG00000002603	1515
ENSMUSG00000002608	530
ENSMUSG00000002617	32
ENSMUSG00000002625	588
ENSMUSG00000002633	327
ENSMUSG00000002635	157
ENSMUSG00000002658	481
ENSMUSG00000002660	199
ENSMUSG00000002661	94
ENSMUSG00000002664	1
ENSMUSG00000002668	385
ENSMUSG00000002679	129
ENSMUSG00000002688	85
ENSMUSG00000002699	802
ENSMUSG00000002718	556
ENSMUSG00000002728	207
ENSMUSG00000002731	143
ENSMUSG00000002732	24
ENSMUSG00000002733	221
ENSMUSG00000002741	876
ENSMUSG00000002748	1801
ENSMUSG00000002763	815
ENSMUSG00000002767	316
ENSMUSG00000002768	391
ENSMUSG00000002769	114
ENSMUSG00000002771	50
ENSMUSG00000002778	645
ENSMUSG00000002781	72
ENSMUSG00000002791	2
ENSMUSG00000002797	72
ENSMUSG00000002799	303
ENSMUSG00000002803	171
ENSMUSG00000002804	177
ENSMUSG00000002808	161
ENSMUSG00000002812	1975
ENSMUSG00000002814	176
ENSMUSG00000002820	575
ENSMUSG00000002825	96
ENSMUSG00000002831	18
ENSMUSG00000002833	525
ENSMUSG00000002835	743
ENSMUSG00000002844	466
ENSMUSG00000002845	251
ENSMUSG00000002846	146
ENSMUSG00000002847	1
ENSMUSG00000002870	619
ENSMUSG00000002871	322
ENSMUSG00000002881	688
ENSMUSG00000002885	2233
ENSMUSG00000002897	1639
ENSMUSG00000002900	1546
ENSMUSG00000002908	7
ENSMUSG00000002910	73
ENSMUSG00000002930	0
ENSMUSG00000002944	3925
ENSMUSG00000002948	328
ENSMUSG00000002949	445
ENSMUSG00000002957	1198
ENSMUSG00000002963	497
ENSMUSG00000002968	859
ENSMUSG00000002980	4628
ENSMUSG00000002981	1527
ENSMUSG00000002983	385
ENSMUSG00000002984	525
ENSMUSG00000002985	7451
ENSMUSG00000002992	0
ENSMUSG00000002996	696
ENSMUSG00000002997	441
ENSMUSG00000003031	770
ENSMUSG00000003032	788
ENSMUSG00000003033	566
ENSMUSG00000003037	833
ENSMUSG00000003038	919
ENSMUSG00000003039	731
ENSMUSG00000003051	429
ENSMUSG00000003053	0
ENSMUSG00000003062	439
ENSMUSG00000003068	1561
ENSMUSG00000003070	25
ENSMUSG00000003072	1410
ENSMUSG00000003099	1074
ENSMUSG00000003119	629
ENSMUSG00000003123	386
ENSMUSG00000003131	897
ENSMUSG00000003134	586
ENSMUSG00000003135	225
ENSMUSG00000003153	262
ENSMUSG00000003154	562
ENSMUSG00000003161	1027
ENSMUSG00000003166	597
ENSMUSG00000003184	547
ENSMUSG00000003190	135
ENSMUSG00000003198	29
ENSMUSG00000003199	406
ENSMUSG00000003200	582
ENSMUSG00000003206	145
ENSMUSG00000003208	89
ENSMUSG00000003226	1871
ENSMUSG00000003227	21
ENSMUSG00000003228	227
ENSMUSG00000003233	846
ENSMUSG00000003234	403
ENSMUSG00000003235	524
ENSMUSG00000003269	579
ENSMUSG00000003271	42
ENSMUSG00000003273	0
ENSMUSG00000003279	3
ENSMUSG00000003282	26
ENSMUSG00000003283	1290
ENSMUSG00000003299	348
ENSMUSG00000003308	870
ENSMUSG00000003309	381
ENSMUSG00000003316	2813
ENSMUSG00000003341	1
ENSMUSG00000003344	459
ENSMUSG00000003345	1299
ENSMUSG00000003346	533
ENSMUSG00000003348	584
ENSMUSG00000003352	154
ENSMUSG00000003354	87
ENSMUSG00000003355	39
ENSMUSG00000003360	1044
ENSMUSG00000003363	2331
ENSMUSG00000003378	266
ENSMUSG00000003379	35
ENSMUSG00000003380	1141
ENSMUSG00000003382	688
ENSMUSG00000003402	939
ENSMUSG00000003410	0
ENSMUSG00000003411	6
ENSMUSG00000003418	380
ENSMUSG00000003420	721
ENSMUSG00000003421	324
ENSMUSG00000003423	291
ENSMUSG00000003429	4059
ENSMUSG00000003435	1482
ENSMUSG00000003436	2
ENSMUSG00000003437	492
ENSMUSG00000003438	419
ENSMUSG00000003444	75
ENSMUSG00000003452	42
ENSMUSG00000003458	1273
ENSMUSG00000003464	514
ENSMUSG00000003469	2
ENSMUSG00000003476	0
ENSMUSG00000003477	1
ENSMUSG00000003484	416
ENSMUSG00000003500	235
ENSMUSG00000003505	0
ENSMUSG00000003518	707
ENSMUSG00000003526	160
ENSMUSG00000003527	220
ENSMUSG00000003528	766
ENSMUSG00000003531	245
ENSMUSG00000003534	1441
ENSMUSG00000003541	409
ENSMUSG00000003545	95
ENSMUSG00000003546	375
ENSMUSG00000003549	81
ENSMUSG00000003555	0
ENSMUSG00000003559	112
ENSMUSG00000003573	296
ENSMUSG00000003575	311
ENSMUSG00000003581	239
ENSMUSG00000003585	201
ENSMUSG00000003604	116
ENSMUSG00000003617	922
ENSMUSG00000003623	270
ENSMUSG00000003644	1327
ENSMUSG00000003657	4
ENSMUSG00000003660	2012
ENSMUSG00000003662	215
ENSMUSG00000003665	5
ENSMUSG00000003680	129
ENSMUSG00000003721	323
ENSMUSG00000003731	847
ENSMUSG00000003746	841
ENSMUSG00000003752	140
ENSMUSG00000003762	421
ENSMUSG00000003778	742
ENSMUSG00000003779	382
ENSMUSG00000003808	409
ENSMUSG00000003809	194
ENSMUSG00000003810	808
ENSMUSG00000003812	398
ENSMUSG00000003813	715
ENSMUSG00000003814	5334
ENSMUSG00000003824	66
ENSMUSG00000003847	1363
ENSMUSG00000003848	208
ENSMUSG00000003849	42
ENSMUSG00000003863	12
ENSMUSG00000003865	834
ENSMUSG00000003868	760
ENSMUSG00000003872	8
ENSMUSG00000003873	527
ENSMUSG00000003882	267
ENSMUSG00000003923	201
ENSMUSG00000003929	72
ENSMUSG00000003934	5
ENSMUSG00000003948	214
ENSMUSG00000003949	22
ENSMUSG00000003955	211
ENSMUSG00000003970	6987
ENSMUSG00000003974	0
ENSMUSG00000003992	142
ENSMUSG00000004018	91
ENSMUSG00000004031	3
ENSMUSG00000004032	20
ENSMUSG00000004035	7
ENSMUSG00000004038	2
ENSMUSG00000004040	2545
ENSMUSG00000004043	175
ENSMUSG00000004044	1712
ENSMUSG00000004054	948
ENSMUSG00000004056	1367
ENSMUSG00000004069	563
ENSMUSG00000004070	556
ENSMUSG00000004071	641
ENSMUSG00000004085	317
ENSMUSG00000004096	422
ENSMUSG00000004098	10
ENSMUSG00000004099	1723
ENSMUSG00000004100	274
ENSMUSG00000004105	102
ENSMUSG00000004110	12
ENSMUSG00000004113	16
ENSMUSG00000004127	47
ENSMUSG00000004151	14
ENSMUSG00000004187	65
ENSMUSG00000004207	34576
ENSMUSG00000004221	471
ENSMUSG00000004231	1
ENSMUSG00000004233	102
ENSMUSG00000004263	205
ENSMUSG00000004264	1411
ENSMUSG00000004266	2037
ENSMUSG00000004267	34
ENSMUSG00000004268	500
ENSMUSG00000004270	974
ENSMUSG00000004285	582
ENSMUSG00000004296	3
ENSMUSG00000004317	669
ENSMUSG00000004319	782
ENSMUSG00000004328	109
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	18
ENSMUSG00000004356	505
ENSMUSG00000004359	11
ENSMUSG00000004360	0
ENSMUSG00000004364	962
ENSMUSG00000004366	0
ENSMUSG00000004371	2
ENSMUSG00000004383	231
ENSMUSG00000004393	331
ENSMUSG00000004394	628
ENSMUSG00000004415	31
ENSMUSG00000004446	128
ENSMUSG00000004451	745
ENSMUSG00000004455	463
ENSMUSG00000004460	999
ENSMUSG00000004462	115
ENSMUSG00000004473	7
ENSMUSG00000004500	122
ENSMUSG00000004508	537
ENSMUSG00000004530	1940
ENSMUSG00000004535	1401
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	46
ENSMUSG00000004558	123
ENSMUSG00000004561	144
ENSMUSG00000004562	349
ENSMUSG00000004565	557
ENSMUSG00000004567	551
ENSMUSG00000004568	704
ENSMUSG00000004591	766
ENSMUSG00000004609	731
ENSMUSG00000004610	114
ENSMUSG00000004612	89
ENSMUSG00000004626	1657
ENSMUSG00000004630	14
ENSMUSG00000004631	139
ENSMUSG00000004633	44
ENSMUSG00000004637	105
ENSMUSG00000004642	337
ENSMUSG00000004651	0
ENSMUSG00000004654	0
ENSMUSG00000004655	1471
ENSMUSG00000004661	141
ENSMUSG00000004665	3590
ENSMUSG00000004667	729
ENSMUSG00000004668	16
ENSMUSG00000004677	1943
ENSMUSG00000004698	78
ENSMUSG00000004707	267
ENSMUSG00000004709	96
ENSMUSG00000004730	1318
ENSMUSG00000004748	59
ENSMUSG00000004768	191
ENSMUSG00000004771	670
ENSMUSG00000004788	427
ENSMUSG00000004789	1314
ENSMUSG00000004791	10
ENSMUSG00000004798	413
ENSMUSG00000004814	68
ENSMUSG00000004815	276
ENSMUSG00000004821	0
ENSMUSG00000004837	115
ENSMUSG00000004842	0
ENSMUSG00000004843	563
ENSMUSG00000004846	1522
ENSMUSG00000004849	682
ENSMUSG00000004864	444
ENSMUSG00000004865	706
ENSMUSG00000004872	0
ENSMUSG00000004880	848
ENSMUSG00000004885	0
ENSMUSG00000004891	166
ENSMUSG00000004892	4
ENSMUSG00000004894	0
ENSMUSG00000004895	479
ENSMUSG00000004896	308
ENSMUSG00000004897	2537
ENSMUSG00000004902	21
ENSMUSG00000004929	240
ENSMUSG00000004931	342
ENSMUSG00000004933	75
ENSMUSG00000004934	375
ENSMUSG00000004936	1252
ENSMUSG00000004937	664
ENSMUSG00000004939	1
ENSMUSG00000004945	254
ENSMUSG00000004947	281
ENSMUSG00000004948	0
ENSMUSG00000004951	75
ENSMUSG00000004952	342
ENSMUSG00000004961	109
ENSMUSG00000004980	4851
ENSMUSG00000004988	38
ENSMUSG00000004994	115
ENSMUSG00000004996	202
ENSMUSG00000005034	581
ENSMUSG00000005043	258
ENSMUSG00000005045	109
ENSMUSG00000005054	997
ENSMUSG00000005057	212
ENSMUSG00000005069	396
ENSMUSG00000005078	166
ENSMUSG00000005087	4540
ENSMUSG00000005089	26
ENSMUSG00000005102	468
ENSMUSG00000005103	2531
ENSMUSG00000005107	106
ENSMUSG00000005124	24
ENSMUSG00000005125	133
ENSMUSG00000005131	14
ENSMUSG00000005142	3644
ENSMUSG00000005148	842
ENSMUSG00000005150	186
ENSMUSG00000005161	894
ENSMUSG00000005198	2619
ENSMUSG00000005202	0
ENSMUSG00000005204	680
ENSMUSG00000005220	66
ENSMUSG00000005225	116
ENSMUSG00000005232	0
ENSMUSG00000005233	108
ENSMUSG00000005237	441
ENSMUSG00000005251	496
ENSMUSG00000005262	391
ENSMUSG00000005267	37
ENSMUSG00000005268	12
ENSMUSG00000005299	702
ENSMUSG00000005312	1431
ENSMUSG00000005320	3
ENSMUSG00000005338	3
ENSMUSG00000005339	0
ENSMUSG00000005354	568
ENSMUSG00000005355	0
ENSMUSG00000005357	1
ENSMUSG00000005360	383
ENSMUSG00000005362	220
ENSMUSG00000005364	1
ENSMUSG00000005370	369
ENSMUSG00000005371	731
ENSMUSG00000005373	36
ENSMUSG00000005374	290
ENSMUSG00000005378	352
ENSMUSG00000005397	211
ENSMUSG00000005410	666
ENSMUSG00000005413	1488
ENSMUSG00000005417	3708
ENSMUSG00000005442	2629
ENSMUSG00000005447	332
ENSMUSG00000005465	57
ENSMUSG00000005469	920
ENSMUSG00000005470	198
ENSMUSG00000005474	0
ENSMUSG00000005481	1087
ENSMUSG00000005483	527
ENSMUSG00000005493	1
ENSMUSG00000005501	325
ENSMUSG00000005503	0
ENSMUSG00000005505	161
ENSMUSG00000005506	1474
ENSMUSG00000005510	368
ENSMUSG00000005514	2236
ENSMUSG00000005533	834
ENSMUSG00000005534	1011
ENSMUSG00000005540	53
ENSMUSG00000005547	40
ENSMUSG00000005553	0
ENSMUSG00000005566	1830
ENSMUSG00000005575	900
ENSMUSG00000005580	133
ENSMUSG00000005583	179
ENSMUSG00000005609	589
ENSMUSG00000005610	6725
ENSMUSG00000005611	60
ENSMUSG00000005615	1377
ENSMUSG00000005621	733
ENSMUSG00000005625	834
ENSMUSG00000005628	8
ENSMUSG00000005640	8
ENSMUSG00000005649	0
ENSMUSG00000005656	466
ENSMUSG00000005667	527
ENSMUSG00000005672	157
ENSMUSG00000005674	242
ENSMUSG00000005677	154
ENSMUSG00000005681	0
ENSMUSG00000005682	658
ENSMUSG00000005683	1777
ENSMUSG00000005686	402
ENSMUSG00000005687	504
ENSMUSG00000005696	17
ENSMUSG00000005698	891
ENSMUSG00000005699	42
ENSMUSG00000005705	2
ENSMUSG00000005716	0
ENSMUSG00000005718	63
ENSMUSG00000005732	492
ENSMUSG00000005763	146
ENSMUSG00000005774	243
ENSMUSG00000005779	1102
ENSMUSG00000005800	164
ENSMUSG00000005802	321
ENSMUSG00000005803	269
ENSMUSG00000005804	155
ENSMUSG00000005813	472
ENSMUSG00000005823	636
ENSMUSG00000005824	68
ENSMUSG00000005836	817
ENSMUSG00000005846	373
ENSMUSG00000005864	23
ENSMUSG00000005871	2243
ENSMUSG00000005873	1320
ENSMUSG00000005881	996
ENSMUSG00000005882	182
ENSMUSG00000005883	2
ENSMUSG00000005886	848
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	709
ENSMUSG00000005897	163
ENSMUSG00000005899	327
ENSMUSG00000005907	243
ENSMUSG00000005917	41
ENSMUSG00000005936	779
ENSMUSG00000005947	158
ENSMUSG00000005949	244
ENSMUSG00000005950	71
ENSMUSG00000005951	44
ENSMUSG00000005952	0
ENSMUSG00000005958	324
ENSMUSG00000005968	241
ENSMUSG00000005973	154
ENSMUSG00000005980	28
ENSMUSG00000005981	676
ENSMUSG00000005982	559
ENSMUSG00000005983	138
ENSMUSG00000005986	75
ENSMUSG00000005994	0
ENSMUSG00000006005	2218
ENSMUSG00000006007	0
ENSMUSG00000006010	253
ENSMUSG00000006014	46
ENSMUSG00000006019	240
ENSMUSG00000006021	110
ENSMUSG00000006024	906
ENSMUSG00000006050	386
ENSMUSG00000006056	8
ENSMUSG00000006057	384
ENSMUSG00000006058	295
ENSMUSG00000006095	429
ENSMUSG00000006127	383
ENSMUSG00000006134	709
ENSMUSG00000006143	2
ENSMUSG00000006154	398
ENSMUSG00000006169	1526
ENSMUSG00000006179	1
ENSMUSG00000006191	104
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	145
ENSMUSG00000006215	280
ENSMUSG00000006216	0
ENSMUSG00000006218	16
ENSMUSG00000006219	389
ENSMUSG00000006221	18
ENSMUSG00000006235	14
ENSMUSG00000006241	19
ENSMUSG00000006262	718
ENSMUSG00000006269	30
ENSMUSG00000006270	0
ENSMUSG00000006273	2941
ENSMUSG00000006276	605
ENSMUSG00000006281	812
ENSMUSG00000006288	358
ENSMUSG00000006289	266
ENSMUSG00000006299	1074
ENSMUSG00000006301	1027
ENSMUSG00000006304	3453
ENSMUSG00000006307	1475
ENSMUSG00000006310	42
ENSMUSG00000006311	0
ENSMUSG00000006313	17
ENSMUSG00000006315	339
ENSMUSG00000006333	4345
ENSMUSG00000006335	90
ENSMUSG00000006342	411
ENSMUSG00000006344	150
ENSMUSG00000006345	7
ENSMUSG00000006356	2206
ENSMUSG00000006360	807
ENSMUSG00000006362	325
ENSMUSG00000006369	54
ENSMUSG00000006373	1186
ENSMUSG00000006378	27
